"city","month","adults","children","num_rooms","postal_code","latitude","longitude","hotel_score","staff_score","facilities_score","cleanliness_score","comfort_score","value_for_money_score","location_score","free_wifi_score","balcony","swimming_pool","pet_friendly","kitchen","city_view","aparments","non_smoking_rooms","private_bathroom","elevator","heating","safe","air_conditioning","free_wifi","page_count","current_page","in_page_count","is_december","is_march","length_description","min_price","max_price","is_suite","is_apartment","has_free_cancelation","mean_flights"
"Valencia","June",4,1,2," 46004 ",39.462925,-0.372996,8.1,8.5,8.2,8.6,8.4,8.3,9,7.3,1,0,0,1,1,0,1,1,0,0,1,1,1,34,2,9,0,0,84,484,708,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.471579,-0.377098,8.5,8.4,8.4,9.2,9.2,8.6,9.7,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,10,0,0,204,421,830,0,0,1,522460
"Valencia","June",4,1,2," 46005 ",39.46841069,-0.36502853,8.6,9.1,8.6,9.1,9.1,8.5,9.3,8.3,0,0,0,0,0,0,1,1,0,1,1,1,1,36,2,11,0,0,139,70,950,0,0,1,522460
"Valencia","June",4,1,2," 46120 ",39.4853,-0.328314,7.4,8.5,7.6,8.2,7.7,7.4,8.6,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,12,0,0,136,256,480,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.4735472,-0.3772499,8.2,9.1,8.5,8.7,8.2,8.6,9.9,10,1,0,0,1,0,0,1,1,0,0,0,1,1,38,2,13,0,0,97,375,494,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.47505182,-0.37094817,8.4,8.9,8.9,9,8.9,8.4,9.2,9.4,0,0,0,0,0,0,1,1,0,1,1,1,1,39,2,14,0,0,118,616,810,0,1,1,522460
"Valencia","June",4,1,2," 46013 ",39.45611646,-0.36313623,8,8.7,8,8.6,8.5,7.9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,15,0,0,132,414,904,0,0,1,522460
"Valencia","June",4,1,2," 46023 ",39.46210835,-0.3460153,8.8,9.5,8.9,9,8.9,9,8.6,9.5,1,0,0,1,1,0,1,0,0,1,0,1,1,41,2,16,0,0,96,314,314,0,1,1,522460
"Valencia","June",4,1,2," 46009 ",39.48249347,-0.37645608,8.2,9,8.2,8,8.3,8.3,9.2,8.3,1,0,0,1,1,0,0,1,0,0,0,1,1,42,2,17,0,0,155,514,519,0,1,1,522460
"Valencia","June",4,1,2," 46023 ",39.45993935,-0.34948111,8.2,8.9,8.1,8.6,8.6,8.1,8.7,8.5,0,1,0,0,1,0,1,0,0,0,1,1,1,43,2,18,0,0,165,15,994,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.47372468,-0.3774552,8.1,9.1,8.1,8.4,8.1,8.3,9.6,8,1,0,0,1,0,0,1,1,0,0,1,1,1,44,2,19,0,0,148,572,658,0,1,1,522460
"Valencia","June",4,1,2," 46007 ",39.4565256,-0.38566436,9,9.5,9.4,9.5,9.6,9.2,8.3,8.3,1,0,0,1,1,0,0,0,0,0,0,1,1,45,2,20,0,0,95,390,450,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.470469,-0.377426,8.1,8,8.1,9,8.9,7.9,9.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,21,0,0,144,328,655,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.462036,-0.376914,9.4,9.9,9.4,9.7,9.7,9.1,9.4,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,22,0,0,149,596,896,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47335441,-0.37625845,7.8,8.1,7.9,7.9,8,7.9,9.5,8.6,0,0,0,1,0,0,0,0,1,1,0,1,1,48,2,23,0,0,119,442,800,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.47103305,-0.36658689,8.6,9.3,8.6,9,9,8.1,9.3,8.8,0,0,1,0,0,0,1,0,0,0,1,1,1,49,2,24,0,0,185,19,962,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.47103305,-0.36658689,8.6,9.3,8.6,9,9,8.1,9.3,8.8,0,0,1,0,0,0,1,0,0,0,1,1,1,50,3,0,0,0,185,19,962,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.47102788,-0.37695229,8.6,9.1,8.4,8.9,9,8.3,9.8,8.3,0,0,0,0,0,0,0,1,1,1,1,1,1,51,3,1,0,0,130,144,968,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.47297469,-0.37540899,9.2,9.7,9.1,9.6,9.5,8.8,9.8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,2,0,0,134,121,970,0,0,1,522460
"Valencia","June",4,1,2," 46024 ",39.45995497,-0.33731986,7.9,8.5,8.1,8.3,8.3,8,7.8,8.3,0,0,0,1,0,0,1,1,1,1,0,1,1,53,3,3,0,0,139,462,759,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.47785569,-0.37999835,7.2,7.9,7.2,7.2,7.3,7.7,9,7.9,0,0,0,1,1,0,1,1,1,1,0,1,1,54,3,4,0,0,156,426,483,0,1,1,522460
"Valencia","June",4,1,2," 46023 ",39.46088307,-0.34576356,8.1,8.9,7.9,8,8.2,8.2,8.4,8.8,0,0,0,1,0,0,1,1,0,0,0,1,1,55,3,5,0,0,126,483,519,0,1,1,522460
"Valencia","June",4,1,2," 46021 ",39.46850756,-0.35595149,8.5,9.7,8.4,9.4,9.1,8.4,8.4,8.9,0,0,0,1,0,0,0,1,1,1,0,1,1,56,3,6,0,0,114,434,548,0,1,1,522460
"Valencia","June",4,1,2," 46006 ",39.461186,-0.377546,8.2,7.9,8.5,8.3,8.4,8.3,9,8.2,0,0,0,0,0,0,1,0,1,1,1,0,1,57,3,7,0,0,110,66,936,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47206687,-0.3781256,8.4,9.2,8.2,8.9,8.9,8,9.6,9,0,1,0,0,0,0,1,1,1,1,0,1,1,58,3,8,0,0,132,522,948,0,0,1,522460
"Valencia","June",4,1,2," 46007 ",39.46712794,-0.37789509,8.6,9.1,8.6,9,8.9,8.4,9.5,8.6,0,0,0,0,0,0,1,0,1,1,1,1,1,59,3,9,0,0,130,600,740,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.4632373,-0.3736461,8.1,8.5,8.1,7.8,8.3,7.9,9.4,8.4,1,0,0,1,0,0,1,1,1,0,0,1,1,60,3,10,0,0,133,11,915,0,1,1,522460
"Valencia","June",4,1,2," 46035 ",39.50396827,-0.42344034,7.9,8.7,8,8.6,8.4,8.1,6.8,8.2,0,1,1,0,1,0,1,1,0,0,0,1,1,61,3,11,0,0,196,259,463,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.4692545,-0.3716005,8.3,9.3,8.2,8.7,8.6,8.1,9.6,7.9,0,0,0,0,0,0,1,1,0,1,1,1,1,62,3,12,0,0,105,545,786,0,0,1,522460
"Valencia","June",4,1,2," 46010 ",39.47808075,-0.35526395,8.1,8.8,8.1,8.6,8.4,8.2,8.3,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,13,0,0,94,326,517,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.4735472,-0.3772499,8.1,9,8.2,8.3,8.5,8,9.9,8.3,1,0,0,1,0,0,0,0,0,0,0,1,0,64,3,14,0,0,119,394,437,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.478088,-0.3779678,8.9,9.2,9,9.2,9.1,8.8,9.3,8.6,1,0,0,1,1,0,0,1,1,1,0,1,1,65,3,15,0,0,142,102,870,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.476009,-0.380845,8.4,8.8,8.2,8.4,8.4,8.4,9.1,8.4,1,0,0,1,1,0,1,0,0,1,0,1,1,66,3,16,0,0,145,581,646,0,1,1,522460
"Valencia","June",4,1,2," 46022 ",39.46435634,-0.34695446,7.3,8.2,7.4,7.9,7.8,7.2,8,7.1,0,0,0,0,0,0,1,1,0,0,1,1,1,67,3,17,0,0,112,345,644,0,0,1,522460
"Valencia","June",4,1,2," 46023 ",39.46752032,-0.36014289,8.2,8.7,8.3,8.8,8.8,7.9,8.7,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,18,0,0,111,2,984,0,0,1,522460
"Valencia","June",4,1,2," 46023 ",39.46070039,-0.35258308,8.5,8.9,8.5,8.9,8.9,8.1,9,8.4,0,1,0,0,1,0,1,1,0,0,1,1,1,69,3,19,0,0,112,25,989,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.46731174,-0.37437247,8.4,9.2,8.5,8.9,8.9,7.7,9.6,8.6,0,0,0,0,0,0,1,1,1,1,1,1,1,70,3,20,0,0,204,43,977,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.47141403,-0.37575468,8.4,9.1,8.3,8.8,8.7,8.2,9.7,8.6,0,0,1,0,0,0,1,1,1,1,1,1,1,71,3,21,0,0,142,50,994,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.471359,-0.375097,9.2,9.5,9.3,9.4,9.4,8.8,9.8,9.1,0,0,1,0,0,0,1,0,1,1,1,0,1,72,3,22,0,0,140,8,915,0,0,1,522460
"Valencia","June",4,1,2," 46006 ",39.46268214,-0.37613958,8.5,9.3,8.5,8.7,8.7,8.3,9.3,8.6,0,0,1,0,0,0,1,1,0,0,1,1,1,73,3,23,0,0,138,11,906,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.47147803,-0.37293408,8.4,8.2,8.1,8.4,8.1,8.5,9.5,5,0,0,0,1,1,0,1,1,0,1,1,1,1,74,3,24,0,0,165,9,972,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.47147803,-0.37293408,8.4,8.2,8.1,8.4,8.1,8.5,9.5,5,0,0,0,1,1,0,1,1,0,1,1,1,1,75,4,0,0,0,165,9,972,0,1,1,522460
"Valencia","June",4,1,2," 46013 ",39.45567327,-0.35755187,7.6,8.6,7.6,8.4,7.9,7.4,8.8,7.5,0,0,1,0,0,0,1,0,0,1,1,1,1,76,4,1,0,0,113,330,920,0,0,0,522460
"Valencia","June",4,1,2," 46021 ",39.4684873,-0.35565287,8.2,8.7,8.3,8.8,8.7,8.1,8.2,7.2,0,0,0,0,0,0,1,0,1,1,1,1,1,77,4,2,0,0,166,26,996,0,0,1,522460
"Valencia","June",4,1,2," 46007 ",39.462719,-0.38203,8.7,9,8.8,9,9.1,8.5,8.7,8.3,0,0,0,1,1,0,1,0,0,0,0,1,1,78,4,3,0,0,96,6,968,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47102773,-0.37788811,8.5,8.6,8.7,8.8,8.8,8.7,9.7,7.9,1,0,0,1,1,0,1,1,0,0,0,1,1,79,4,4,0,0,116,791,886,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.4758728,-0.376628,9,9.3,9,9.3,9.3,8.9,9.7,9,0,0,0,1,0,0,1,1,0,1,1,1,1,80,4,5,0,0,149,53,979,0,1,1,522460
"Valencia","June",4,1,2," 46011 ",39.46248024,-0.33433735,7.9,8.4,7.9,8.2,8.2,8,8.3,8.9,0,0,0,0,0,0,1,1,1,1,0,1,1,81,4,6,0,0,130,506,658,0,1,1,522460
"Valencia","June",4,1,2," 46200 ",39.4331001,-0.40836704,9,5,10,10,10,10,7.5,8.3,0,0,1,1,0,0,0,0,0,0,0,1,1,82,4,7,0,0,151,259,283,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.46837225,-0.37576675,9.2,9.4,9.1,9,9.3,9.1,9.9,10,1,0,0,1,1,0,1,0,0,0,0,1,1,83,4,8,0,0,153,653,691,0,1,1,522460
"Valencia","June",4,1,2," 46007 ",39.464448,-0.385316,8.2,7.9,8.3,8.5,8.6,8.1,8.6,10,1,0,0,1,1,0,0,1,0,0,0,1,1,84,4,9,0,0,151,639,798,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47582216,-0.3821893,8.9,8.8,9.1,9.3,9.2,9.1,9.4,8.7,0,0,0,1,0,0,1,1,1,0,0,1,1,85,4,10,0,0,155,414,758,0,1,1,522460
"Valencia","June",4,1,2," 46023 ",39.45779495,-0.34554228,8.2,8.8,8.3,8.7,8.7,8,9,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,11,0,0,193,16,950,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.46908156,-0.37762284,8.2,9.3,8,8.6,8.4,8.3,9.7,9,0,0,1,0,0,0,1,1,0,1,1,1,1,87,4,12,0,0,179,443,933,0,0,1,522460
"Valencia","June",4,1,2," 46006 ",39.45574782,-0.37408769,7.2,8.4,7.1,7.7,7.3,8.2,7.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4,13,0,0,133,115,299,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.47134317,-0.37758229,8.3,8.8,8.5,8.7,8.6,8.4,9.6,7.3,0,0,0,1,1,0,1,1,0,0,1,1,1,89,4,14,0,0,140,481,815,0,1,0,522460
"Valencia","June",4,1,2," 46001 ",39.47135878,-0.3775288,7.3,7.7,7.2,7.5,7.6,7.4,9.5,6.9,0,0,1,0,0,0,0,1,0,0,1,0,1,90,4,15,0,0,122,9,955,0,1,1,522460
"Valencia","June",4,1,2," 46006 ",39.457796,-0.367418,8,8.4,8.2,8.2,8,8.3,8.4,7.5,0,1,1,1,0,0,0,1,0,0,0,1,1,91,4,16,0,0,157,358,482,1,0,1,522460
"Valencia","June",4,1,2," 46003 ",39.47706939,-0.372127,8.3,9.2,8.1,8.5,8.5,8.2,9.4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4,17,0,0,138,420,700,0,0,1,522460
"Valencia","June",4,1,2," 46023 ",39.4588128,-0.34373045,8.4,9.1,8.4,8.8,8.8,8,8.7,8.3,0,0,0,0,0,0,1,1,0,1,1,1,1,93,4,18,0,0,158,21,950,0,0,1,522460
"Valencia","June",4,1,2," 46023 ",39.4634178,-0.3575133,10,10,10,10,10,10,10,8.3,0,0,1,1,0,0,0,0,0,0,0,1,1,94,4,19,0,0,138,593,593,0,1,1,522460
"Valencia","June",4,1,2," 46011 ",39.4652601,-0.3292794,8.1,8.7,8.2,8.5,8.3,8.2,8.6,9.4,0,0,0,1,0,0,0,1,1,1,0,1,1,95,4,20,0,0,140,462,582,0,1,1,522460
"Valencia","June",4,1,2," 46005 ",39.464652,-0.361841,8.6,9.6,8.4,9,8.7,8.9,9.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,21,0,0,163,440,996,0,0,1,522460
"Valencia","June",4,1,2," 46011 ",39.46370613,-0.32357901,7.8,8.8,7.8,8.2,8,7.8,9.2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,22,0,0,136,342,999,0,1,1,522460
"Valencia","June",4,1,2," 46010 ",39.4755178,-0.3591511,8.6,9.6,8.4,8.8,8.6,8.7,8.8,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,23,0,0,100,323,475,0,0,1,522460
"Valencia","June",4,1,2," 46008 ",39.47497092,-0.38593971,7.3,7.3,7.3,7.5,7.5,7.2,8.6,7.3,1,0,0,1,0,0,1,1,0,0,0,1,1,99,4,24,0,0,147,423,594,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47268971,-0.3778106,8.4,8.5,8.4,8.6,8.4,8.7,9.8,8.5,1,0,1,1,1,0,1,1,0,0,0,1,1,100,4,25,0,0,148,400,480,0,1,1,522460
"Valencia","June",4,1,2," 46022 ",39.46345,-0.338989,8.1,7.4,8.2,8.3,8.3,8.4,8.1,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,26,0,0,190,276,340,0,0,1,522460
"Valencia","June",4,1,2," 46011 ",39.46370613,-0.32357901,7.8,8.8,7.8,8.2,8,7.8,9.2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,102,5,0,0,0,136,342,999,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.462036,-0.376914,9.4,9.9,9.4,9.7,9.7,9.1,9.4,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,1,0,0,149,596,896,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47335441,-0.37625845,7.8,8.1,7.9,7.9,8,7.9,9.5,8.6,0,0,0,1,0,0,0,0,1,1,0,1,1,104,5,2,0,0,119,442,800,0,1,1,522460
"Valencia","June",5,3,3," 46011 ",39.4631997,-0.3304818,8.9,8.7,9.3,9,8.9,8.5,8.8,9.7,0,0,0,1,0,0,1,1,0,1,1,1,1,40,2,15,0,0,157,8,974,0,1,1,522460
"Valencia","June",2,3,2," 46021 ",39.4722793,-0.3536916,7,7.3,7.4,6.8,7.1,7.5,6.8,5,0,0,0,1,0,0,1,1,0,0,0,1,1,55,3,4,0,0,112,316,348,0,1,1,522460
"Valencia","June",2,3,2," 46008 ",39.4748862,-0.3905176,7.6,8,7.9,7.6,7.9,7.8,8.8,6.3,1,0,0,1,0,0,1,1,0,1,0,1,1,125,5,20,0,0,126,363,363,0,1,1,522460
"Valencia","June",2,3,2," 46003 ",39.472235,-0.372526,9.2,9.6,9.3,9.6,9.6,9.1,9.8,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,21,0,0,188,24,976,0,0,1,522460
"Valencia","June",4,1,2," 46007 ",39.46822388,-0.38117032,8.6,9.6,8.6,8.8,8.8,8.8,9.7,9.5,1,0,0,1,1,0,0,0,0,1,0,1,1,18,1,18,0,0,149,266,417,0,1,1,522460
"Valencia","June",5,3,3," 46023 ",39.46373098,-0.34775376,8.4,8.8,8.4,8.8,8.8,8.5,8.3,8.2,0,0,0,0,0,0,1,0,1,1,1,1,1,54,3,3,0,0,189,374,735,0,0,1,522460
"Valencia","June",2,3,2," 46021 ",39.4684873,-0.35565287,8.2,8.7,8.3,8.8,8.7,8.1,8.2,7.2,0,0,0,0,0,0,1,0,1,1,1,1,1,121,5,16,0,0,166,334,742,0,0,1,522460
"Valencia","June",2,3,2," 46004 ",39.4644716,-0.3740446,7.4,8.1,7.1,7.5,7.6,7.9,9.4,7.5,1,0,0,1,1,0,0,0,0,0,0,1,1,91,4,16,0,0,134,381,492,0,1,0,522460
"Valencia","June",5,3,3," 46002 ",39.47057443,-0.37767917,8.8,9.1,8.8,9.2,9.1,9,9.8,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,5,16,0,0,137,264,498,0,0,1,522460
"Valencia","June",2,3,2," 46001 ",39.4696696,-0.37947893,8.7,9.2,8.6,9.1,9,8.7,9.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,5,0,0,90,406,699,0,0,1,522460
"Valencia","June",2,3,2," 46011 ",39.46393824,-0.32360791,8.7,9.2,8.7,9.2,9.2,8.3,9.3,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,16,0,0,161,297,725,0,0,1,522460
"Valencia","June",2,3,2," 46003 ",39.47612635,-0.37074968,8.2,8.7,8.3,8.3,8.2,8.7,9.2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169,89,103,0,0,1,522460
"Valencia","June",2,3,2," 46002 ",39.46977727,-0.37455976,8,9.3,7.7,8.4,8.1,8.2,9.7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,117,296,492,0,0,1,522460
"Valencia","June",2,3,2," 46023 ",39.4599769,-0.3499183,9.3,9.8,9.3,9.6,9.6,8.8,9.3,9.3,0,1,0,1,0,0,0,1,0,0,0,1,1,2,1,2,0,0,137,80,990,0,1,1,522460
"Valencia","June",2,3,2," 46120 ",39.4853,-0.328314,7.4,8.5,7.6,8.2,7.7,7.4,8.6,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,136,256,480,0,0,1,522460
"Valencia","June",2,3,2," 46006 ",39.45574782,-0.37408769,7.2,8.4,7.1,7.7,7.3,8.2,7.9,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,133,115,299,0,0,1,522460
"Valencia","June",2,3,2," 46003 ",39.47774195,-0.37734773,9.2,9.7,9.3,9.5,9.5,9.3,9.8,8.9,1,0,1,1,1,0,1,1,0,0,0,1,1,5,1,5,0,0,151,720,720,0,1,1,522460
"Valencia","June",2,3,2," 46002 ",39.47102788,-0.37695229,8.6,9.1,8.4,8.9,9,8.3,9.8,8.3,0,0,0,0,0,0,0,1,1,1,1,1,1,6,1,6,0,0,130,144,968,0,0,1,522460
"Valencia","June",2,3,2," 46007 ",39.46712794,-0.37789509,8.6,9.1,8.6,9,8.9,8.4,9.5,8.6,0,0,0,0,0,0,1,0,1,1,1,1,1,7,1,7,0,0,130,600,740,0,0,1,522460
"Valencia","June",2,3,2," 46002 ",39.47033425,-0.37528396,8.2,8.9,7.9,8.8,8.8,7.9,9.7,7.7,0,0,0,0,0,0,1,1,1,1,0,1,1,8,1,8,0,0,128,594,972,0,0,1,522460
"Valencia","June",2,3,2," 46002 ",39.47083946,-0.37695631,8.9,9.2,8.8,9.2,9.1,9,9.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,172,418,988,0,0,1,522460
"Valencia","June",2,3,2," 46013 ",39.45611646,-0.36313623,8,8.7,8,8.6,8.5,7.9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0,0,132,414,904,0,0,1,522460
"Valencia","June",2,3,2," 46007 ",39.4565256,-0.38566436,9,9.5,9.4,9.5,9.6,9.2,8.3,8.3,1,0,0,1,1,0,0,0,0,0,0,1,1,11,1,11,0,0,95,390,450,0,1,1,522460
"Valencia","June",2,3,2," 46001 ",39.47206687,-0.3781256,8.4,9.2,8.2,8.9,8.9,8,9.6,9,0,1,0,0,0,0,1,1,1,1,0,1,1,12,1,12,0,0,132,522,948,0,0,1,522460
"Valencia","June",2,3,2," 46010 ",39.47808075,-0.35526395,8.1,8.8,8.1,8.6,8.4,8.2,8.3,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,13,0,0,94,326,517,0,0,1,522460
"Valencia","June",2,3,2," 46023 ",39.46752032,-0.36014289,8.2,8.7,8.3,8.8,8.8,7.9,8.7,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,14,0,0,111,2,984,0,0,1,522460
"Valencia","June",2,3,2," 46001 ",39.4696696,-0.37947893,8.7,9.2,8.6,9.1,9,8.7,9.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,15,0,0,90,285,960,0,0,1,522460
"Valencia","June",2,3,2," 46006 ",39.45744807,-0.37547708,7.9,8.7,7.9,8.5,8.4,7.8,8.1,8.3,0,0,1,0,1,0,1,0,0,1,1,1,1,16,1,16,0,0,166,294,784,0,0,1,522460
"Valencia","June",2,3,2," 46013 ",39.45567327,-0.35755187,7.6,8.6,7.6,8.4,7.9,7.4,8.8,7.5,0,0,1,0,0,0,1,0,0,1,1,1,1,17,1,17,0,0,113,330,920,0,0,0,522460
"Valencia","June",2,3,2," 46002 ",39.47297469,-0.37540899,9.2,9.7,9.1,9.6,9.5,8.8,9.8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,18,0,0,134,21,908,0,0,1,522460
"Valencia","June",2,3,2," 46007 ",39.46617554,-0.37892747,8.8,9.1,9.2,9.2,9.1,8.6,9,8.8,0,0,0,1,1,0,0,1,1,1,0,1,1,19,1,19,0,0,164,2,966,0,1,1,522460
"Valencia","June",2,3,2," 46002 ",39.47141403,-0.37575468,8.4,9.1,8.3,8.8,8.7,8.2,9.7,8.6,0,0,1,0,0,0,1,1,1,1,1,1,1,20,1,20,0,0,142,50,994,0,0,1,522460
"Valencia","June",2,3,2," 46002 ",39.47129756,-0.37655633,7.9,8.7,7.6,8.3,8.1,8,9.7,8.5,0,0,1,0,0,0,1,1,1,1,0,1,1,21,1,21,0,0,98,7,970,0,0,0,522460
"Valencia","June",2,3,2," 46023 ",39.4588128,-0.34373045,8.4,9.1,8.4,8.8,8.8,8,8.7,8.3,0,0,0,0,0,0,1,1,0,1,1,1,1,22,1,22,0,0,158,21,950,0,0,1,522460
"Valencia","June",2,3,2," 46008 ",39.474174,-0.38659,8.7,9.1,8.9,9,8.6,8.8,9.3,8.8,1,0,0,1,0,0,1,1,0,0,0,0,1,23,1,23,0,0,145,555,555,0,1,1,522460
"Valencia","June",2,3,2," 46023 ",39.46210835,-0.3460153,8.8,9.5,8.9,9,8.9,9,8.6,9.5,1,0,0,1,1,0,1,0,0,1,0,1,1,24,1,24,0,0,96,330,330,0,1,1,522460
"Valencia","June",2,3,2," 46023 ",39.4588128,-0.34373045,8.4,9.1,8.4,8.8,8.8,8,8.7,8.3,0,0,0,0,0,0,1,1,0,1,1,1,1,25,2,0,0,0,158,21,950,0,0,1,522460
"Valencia","June",2,3,2," 46010 ",39.4755178,-0.3591511,8.6,9.6,8.4,8.8,8.6,8.7,8.8,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,100,340,500,0,0,1,522460
"Valencia","June",2,3,2," 46005 ",39.46841069,-0.36502853,8.6,9.1,8.6,9.1,9.1,8.5,9.3,8.3,0,0,0,0,0,0,1,1,0,1,1,1,1,27,2,2,0,0,139,70,950,0,0,1,522460
"Valencia","June",2,3,2," 46004 ",39.46731174,-0.37437247,8.4,9.2,8.5,8.9,8.9,7.7,9.6,8.6,0,0,0,0,0,0,1,1,1,1,1,1,1,28,2,3,0,0,204,43,977,0,0,1,522460
"Valencia","June",2,3,2," 46023 ",39.46088307,-0.34576356,8.1,8.9,7.9,8,8.2,8.2,8.4,8.8,0,0,0,1,0,0,1,1,0,0,0,1,1,29,2,4,0,0,126,509,547,0,1,1,522460
"Valencia","June",2,3,2," 46004 ",39.47103305,-0.36658689,8.6,9.3,8.6,9,9,8.1,9.3,8.8,0,0,1,0,0,0,1,0,0,0,1,1,1,30,2,5,0,0,185,19,962,0,0,1,522460
"Valencia","June",2,3,2," 46023 ",39.45993935,-0.34948111,8.2,8.9,8.1,8.6,8.6,8.1,8.7,8.5,0,1,0,0,1,0,1,0,0,0,1,1,1,31,2,6,0,0,165,15,994,0,0,1,522460
"Valencia","June",2,3,2," 46007 ",39.46793134,-0.38128808,8,8.7,7.8,8.5,8.3,8,9.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,7,0,0,174,449,980,0,0,1,522460
"Valencia","June",2,3,2," 46021 ",39.4684873,-0.35565287,8.2,8.7,8.3,8.8,8.7,8.1,8.2,7.2,0,0,0,0,0,0,1,0,1,1,1,1,1,33,2,8,0,0,166,26,996,0,0,1,522460
"Valencia","June",2,3,2," 46003 ",39.47706939,-0.372127,8.3,9.2,8.1,8.5,8.5,8.2,9.4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,9,0,0,138,420,700,0,0,1,522460
"Valencia","June",2,3,2," 46009 ",39.48249347,-0.37645608,8.2,9,8.2,8,8.3,8.3,9.2,8.3,1,0,0,1,1,0,0,1,0,0,0,1,1,35,2,10,0,0,155,540,545,0,1,1,522460
"Valencia","June",2,3,2," 46002 ",39.47288304,-0.37444577,8.1,8.6,8,8.6,8.5,7.9,9.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,11,0,0,120,90,996,0,0,0,522460
"Valencia","June",2,3,2," 46001 ",39.4735472,-0.3772499,8.2,9.1,8.5,8.7,8.2,8.6,9.9,10,1,0,0,1,0,0,1,1,0,0,0,1,1,37,2,12,0,0,97,395,520,0,1,1,522460
"Valencia","June",2,3,2," 46023 ",39.46070039,-0.35258308,8.5,8.9,8.5,8.9,8.9,8.1,9,8.4,0,1,0,0,1,0,1,1,0,0,1,1,1,38,2,13,0,0,112,25,989,0,0,1,522460
